Sliding Window Attention is enabled but not implemented for `sdpa`; unexpected results may be encountered.
INFO 09-17 16:28:39 __init__.py:190] Automatically detected platform cuda.
INFO 09-17 16:28:47 config.py:542] This model supports multiple tasks: {'classify', 'reward', 'generate', 'embed', 'score'}. Defaulting to 'generate'.
INFO 09-17 16:28:47 llm_engine.py:234] Initializing a V0 LLM engine (v0.7.2) with config: model='/workspace/models/Qwen2.5-Math-1.5B', speculative_config=None, tokenizer='/workspace/models/Qwen2.5-Math-1.5B', skip_tokenizer_init=False, tokenizer_mode=auto, revision=None, override_neuron_config=None, tokenizer_revision=None, trust_remote_code=True, dtype=torch.bfloat16, max_seq_len=1024, download_dir=None, load_format=LoadFormat.AUTO, tensor_parallel_size=1, pipeline_parallel_size=1, disable_custom_all_reduce=False, quantization=None, enforce_eager=False, kv_cache_dtype=auto,  device_config=cuda:1, decoding_config=DecodingConfig(guided_decoding_backend='xgrammar'), observability_config=ObservabilityConfig(otlp_traces_endpoint=None, collect_model_forward_time=False, collect_model_execute_time=False), seed=51, served_model_name=/workspace/models/Qwen2.5-Math-1.5B, num_scheduler_steps=1, multi_step_stream_outputs=True, enable_prefix_caching=True, chunked_prefill_enabled=False, use_async_output_proc=True, disable_mm_preprocessor_cache=False, mm_processor_kwargs=None, pooler_config=None, compilation_config={"splitting_ops":[],"compile_sizes":[],"cudagraph_capture_sizes":[256,248,240,232,224,216,208,200,192,184,176,168,160,152,144,136,128,120,112,104,96,88,80,72,64,56,48,40,32,24,16,8,4,2,1],"max_capture_size":256}, use_cached_outputs=False, 
INFO 09-17 16:28:47 cuda.py:230] Using Flash Attention backend.
INFO 09-17 16:28:53 model_runner.py:1110] Starting to load model /workspace/models/Qwen2.5-Math-1.5B...
Loading safetensors checkpoint shards:   0% Completed | 0/1 [00:00<?, ?it/s]
Loading safetensors checkpoint shards: 100% Completed | 1/1 [00:00<00:00,  2.69it/s]
Loading safetensors checkpoint shards: 100% Completed | 1/1 [00:00<00:00,  2.69it/s]

INFO 09-17 16:28:54 model_runner.py:1115] Loading model weights took 0.0000 GB
INFO 09-17 16:28:54 worker.py:267] Memory profiling takes 0.47 seconds
INFO 09-17 16:28:54 worker.py:267] the current vLLM instance can use total_gpu_memory (23.64GiB) x gpu_memory_utilization (0.45) = 10.64GiB
INFO 09-17 16:28:54 worker.py:267] model weights take 0.00GiB; non_torch_memory takes 0.00GiB; PyTorch activation peak memory takes 0.00GiB; the rest of the memory reserved for KV Cache is 10.64GiB.
INFO 09-17 16:28:55 executor_base.py:110] # CUDA blocks: 24902, # CPU blocks: 9362
INFO 09-17 16:28:55 executor_base.py:115] Maximum concurrency for 1024 tokens per request: 389.09x
INFO 09-17 16:28:57 model_runner.py:1434] Capturing cudagraphs for decoding. This may lead to unexpected consequences if the model is not static. To run the model in eager mode, set 'enforce_eager=True' or use '--enforce-eager' in the CLI. If out-of-memory error occurs during cudagraph capture, consider decreasing `gpu_memory_utilization` or switching to eager mode. You can also reduce the `max_num_seqs` as needed to decrease memory usage.
{'step': 6, 'train_loss': 75.375, 'grad_norm': 440.0}
{'step': 7, 'train_loss': 65.125, 'grad_norm': 434.0}
{'step': 8, 'train_loss': 93.0, 'grad_norm': 488.0}
{'step': 9, 'train_loss': 71.4375, 'grad_norm': 426.0}
{'step': 10, 'train_loss': 59.4375, 'grad_norm': 384.0}
{'step': 11, 'train_loss': 60.40625, 'grad_norm': 410.0}
{'step': 12, 'train_loss': 56.25, 'grad_norm': 342.0}
{'step': 13, 'train_loss': 81.75, 'grad_norm': 418.0}
{'step': 14, 'train_loss': 76.5, 'grad_norm': 398.0}
{'step': 15, 'train_loss': 69.75, 'grad_norm': 396.0}
{'step': 16, 'train_loss': 135.25, 'grad_norm': 616.0}
{'step': 17, 'train_loss': 70.4375, 'grad_norm': 394.0}
{'step': 18, 'train_loss': 82.3125, 'grad_norm': 440.0}
{'step': 19, 'train_loss': 37.9375, 'grad_norm': 294.0}
{'step': 20, 'train_loss': 91.75, 'grad_norm': 510.0}
{'step': 21, 'train_loss': 70.4375, 'grad_norm': 388.0}
{'step': 22, 'train_loss': 44.375, 'grad_norm': 310.0}
{'step': 23, 'train_loss': 59.8125, 'grad_norm': 354.0}
{'step': 24, 'train_loss': 81.0625, 'grad_norm': 428.0}
{'step': 25, 'train_loss': 72.0625, 'grad_norm': 388.0}
{'step': 26, 'train_loss': 80.125, 'grad_norm': 426.0}
{'step': 27, 'train_loss': 71.875, 'grad_norm': 416.0}
{'step': 28, 'train_loss': 57.9375, 'grad_norm': 390.0}
{'step': 29, 'train_loss': 88.0, 'grad_norm': 490.0}
{'step': 30, 'train_loss': 53.375, 'grad_norm': 338.0}
{'step': 31, 'train_loss': 72.1875, 'grad_norm': 426.0}
{'step': 32, 'train_loss': 73.125, 'grad_norm': 378.0}
{'step': 33, 'train_loss': 114.8125, 'grad_norm': 616.0}
{'step': 34, 'train_loss': 65.28125, 'grad_norm': 390.0}
{'step': 35, 'train_loss': 75.375, 'grad_norm': 446.0}
{'step': 36, 'train_loss': 70.0, 'grad_norm': 398.0}
{'step': 37, 'train_loss': 63.0, 'grad_norm': 338.0}
{'step': 38, 'train_loss': 69.0625, 'grad_norm': 422.0}
{'step': 39, 'train_loss': 91.8125, 'grad_norm': 460.0}
{'step': 40, 'train_loss': 88.3125, 'grad_norm': 468.0}
{'step': 41, 'train_loss': 65.5625, 'grad_norm': 366.0}
{'step': 42, 'train_loss': 51.75, 'grad_norm': 336.0}
{'step': 43, 'train_loss': 43.25, 'grad_norm': 308.0}
{'step': 44, 'train_loss': 49.25, 'grad_norm': 358.0}
{'step': 45, 'train_loss': 80.875, 'grad_norm': 432.0}
{'step': 46, 'train_loss': 59.71875, 'grad_norm': 370.0}
{'step': 47, 'train_loss': 40.625, 'grad_norm': 312.0}
{'step': 48, 'train_loss': 55.6875, 'grad_norm': 314.0}
{'step': 49, 'train_loss': 91.4375, 'grad_norm': 494.0}
{'step': 50, 'train_loss': 71.8125, 'grad_norm': 452.0}
{'step': 51, 'train_loss': 77.0, 'grad_norm': 410.0}
{'step': 52, 'train_loss': 65.625, 'grad_norm': 356.0}
{'step': 53, 'train_loss': 107.625, 'grad_norm': 506.0}
{'step': 54, 'train_loss': 89.0625, 'grad_norm': 470.0}
{'step': 55, 'train_loss': 62.0625, 'grad_norm': 358.0}
{'step': 56, 'train_loss': 84.1875, 'grad_norm': 462.0}
{'step': 57, 'train_loss': 43.984375, 'grad_norm': 330.0}
{'step': 58, 'train_loss': 90.25, 'grad_norm': 416.0}
{'step': 59, 'train_loss': 56.8125, 'grad_norm': 418.0}
{'step': 60, 'train_loss': 53.75, 'grad_norm': 338.0}
{'step': 61, 'train_loss': 57.875, 'grad_norm': 368.0}
{'step': 62, 'train_loss': 64.8125, 'grad_norm': 392.0}
{'step': 63, 'train_loss': 75.40625, 'grad_norm': 368.0}
{'step': 64, 'train_loss': 69.625, 'grad_norm': 388.0}
Processed prompts:   0%|          | 0/128 [00:00<?, ?it/s, est. speed input: 0.00 toks/s, output: 0.00 toks/s]Processed prompts:   1%|          | 1/128 [00:00<00:45,  2.77it/s, est. speed input: 396.17 toks/s, output: 60.95 toks/s]Processed prompts:   3%|▎         | 4/128 [00:00<00:13,  9.41it/s, est. speed input: 1255.85 toks/s, output: 211.30 toks/s]Processed prompts:   6%|▋         | 8/128 [00:00<00:07, 16.47it/s, est. speed input: 2134.17 toks/s, output: 400.65 toks/s]Processed prompts:   9%|▊         | 11/128 [00:00<00:06, 18.82it/s, est. speed input: 2423.88 toks/s, output: 530.05 toks/s]Processed prompts:  17%|█▋        | 22/128 [00:00<00:02, 39.26it/s, est. speed input: 3899.64 toks/s, output: 1127.10 toks/s]Processed prompts:  21%|██        | 27/128 [00:00<00:02, 41.83it/s, est. speed input: 4198.62 toks/s, output: 1336.60 toks/s]Processed prompts:  29%|██▉       | 37/128 [00:01<00:01, 55.98it/s, est. speed input: 5028.04 toks/s, output: 1856.60 toks/s]Processed prompts:  38%|███▊      | 49/128 [00:01<00:01, 70.50it/s, est. speed input: 6081.31 toks/s, output: 2494.03 toks/s]Processed prompts:  46%|████▌     | 59/128 [00:01<00:00, 75.04it/s, est. speed input: 6666.02 toks/s, output: 2971.45 toks/s]Processed prompts:  52%|█████▏    | 67/128 [00:01<00:00, 62.88it/s, est. speed input: 6687.88 toks/s, output: 3185.86 toks/s]Processed prompts:  59%|█████▊    | 75/128 [00:01<00:00, 61.10it/s, est. speed input: 6847.01 toks/s, output: 3516.14 toks/s]Processed prompts:  65%|██████▍   | 83/128 [00:01<00:00, 57.86it/s, est. speed input: 6874.54 toks/s, output: 3827.12 toks/s]Processed prompts:  70%|███████   | 90/128 [00:02<00:00, 48.18it/s, est. speed input: 6734.29 toks/s, output: 3988.32 toks/s]Processed prompts:  75%|███████▌  | 96/128 [00:02<00:00, 43.14it/s, est. speed input: 6601.54 toks/s, output: 4163.31 toks/s]Processed prompts:  79%|███████▉  | 101/128 [00:02<00:00, 44.42it/s, est. speed input: 6648.12 toks/s, output: 4429.02 toks/s]Processed prompts:  83%|████████▎ | 106/128 [00:02<00:00, 31.70it/s, est. speed input: 6220.88 toks/s, output: 4379.03 toks/s]Processed prompts: 100%|██████████| 128/128 [00:02<00:00, 49.30it/s, est. speed input: 7546.67 toks/s, output: 6547.86 toks/s]
{'step': 64, 'eval': {'reward': 0.125, 'format_reward': 0.390625, 'answer_reward': 0.125, 'avg_response_tokens': 132.8046875}}
{'step': 65, 'train_loss': 60.109375, 'grad_norm': 364.0}
{'step': 66, 'train_loss': 53.90625, 'grad_norm': 406.0}
{'step': 67, 'train_loss': 73.6875, 'grad_norm': 408.0}
{'step': 68, 'train_loss': 73.75, 'grad_norm': 410.0}
{'step': 69, 'train_loss': 56.875, 'grad_norm': 330.0}
{'step': 70, 'train_loss': 58.25, 'grad_norm': 442.0}
{'step': 71, 'train_loss': 54.75, 'grad_norm': 338.0}
{'step': 72, 'train_loss': 84.4375, 'grad_norm': 446.0}
{'step': 73, 'train_loss': 51.0625, 'grad_norm': 402.0}
{'step': 74, 'train_loss': 71.3125, 'grad_norm': 438.0}
{'step': 75, 'train_loss': 71.25, 'grad_norm': 464.0}
{'step': 76, 'train_loss': 51.0625, 'grad_norm': 356.0}
{'step': 77, 'train_loss': 69.28125, 'grad_norm': 548.0}
{'step': 78, 'train_loss': 65.25, 'grad_norm': 424.0}
{'step': 79, 'train_loss': 100.0625, 'grad_norm': 544.0}
{'step': 80, 'train_loss': 40.5, 'grad_norm': 302.0}
{'step': 81, 'train_loss': 61.5, 'grad_norm': 362.0}
{'step': 82, 'train_loss': 89.5625, 'grad_norm': 446.0}
{'step': 83, 'train_loss': 36.34375, 'grad_norm': 268.0}
{'step': 84, 'train_loss': 31.1875, 'grad_norm': 262.0}
{'step': 85, 'train_loss': 45.4375, 'grad_norm': 330.0}
{'step': 86, 'train_loss': 89.25, 'grad_norm': 452.0}
{'step': 87, 'train_loss': 47.84375, 'grad_norm': 338.0}
{'step': 88, 'train_loss': 49.59375, 'grad_norm': 342.0}
{'step': 89, 'train_loss': 69.125, 'grad_norm': 400.0}
{'step': 90, 'train_loss': 66.3125, 'grad_norm': 544.0}
{'step': 91, 'train_loss': 77.28125, 'grad_norm': 442.0}
{'step': 92, 'train_loss': 53.5625, 'grad_norm': 386.0}
{'step': 93, 'train_loss': 40.8125, 'grad_norm': 288.0}
{'step': 94, 'train_loss': 52.875, 'grad_norm': 414.0}
{'step': 95, 'train_loss': 73.25, 'grad_norm': 396.0}
{'step': 96, 'train_loss': 110.8125, 'grad_norm': 490.0}
{'step': 97, 'train_loss': 67.0625, 'grad_norm': 448.0}
{'step': 98, 'train_loss': 65.375, 'grad_norm': 380.0}
{'step': 99, 'train_loss': 34.25, 'grad_norm': 278.0}
{'step': 100, 'train_loss': 44.09375, 'grad_norm': 372.0}
{'step': 101, 'train_loss': 80.0, 'grad_norm': 418.0}
{'step': 102, 'train_loss': 43.1875, 'grad_norm': 330.0}
{'step': 103, 'train_loss': 40.21875, 'grad_norm': 304.0}
{'step': 104, 'train_loss': 63.96875, 'grad_norm': 382.0}
{'step': 105, 'train_loss': 131.8125, 'grad_norm': 556.0}
{'step': 106, 'train_loss': 71.5, 'grad_norm': 484.0}
{'step': 107, 'train_loss': 45.125, 'grad_norm': 322.0}
{'step': 108, 'train_loss': 61.625, 'grad_norm': 414.0}
{'step': 109, 'train_loss': 44.625, 'grad_norm': 322.0}
{'step': 110, 'train_loss': 65.59375, 'grad_norm': 436.0}
{'step': 111, 'train_loss': 75.875, 'grad_norm': 532.0}
{'step': 112, 'train_loss': 46.34375, 'grad_norm': 334.0}
{'step': 113, 'train_loss': 67.1875, 'grad_norm': 386.0}
{'step': 114, 'train_loss': 65.5, 'grad_norm': 410.0}
{'step': 115, 'train_loss': 101.875, 'grad_norm': 472.0}
{'step': 116, 'train_loss': 28.59375, 'grad_norm': 310.0}
{'step': 117, 'train_loss': 51.875, 'grad_norm': 372.0}
{'step': 118, 'train_loss': 33.78125, 'grad_norm': 278.0}
{'step': 119, 'train_loss': 51.0625, 'grad_norm': 430.0}
{'step': 120, 'train_loss': 52.84375, 'grad_norm': 392.0}
{'step': 121, 'train_loss': 56.84375, 'grad_norm': 354.0}
{'step': 122, 'train_loss': 63.1875, 'grad_norm': 426.0}
{'step': 123, 'train_loss': 60.0625, 'grad_norm': 394.0}
{'step': 124, 'train_loss': 52.6875, 'grad_norm': 340.0}
{'step': 125, 'train_loss': 63.75, 'grad_norm': 364.0}
{'step': 126, 'train_loss': 32.34375, 'grad_norm': 256.0}
{'step': 127, 'train_loss': 40.46875, 'grad_norm': 328.0}
{'step': 128, 'train_loss': 30.90625, 'grad_norm': 280.0}
Processed prompts:   0%|          | 0/128 [00:00<?, ?it/s, est. speed input: 0.00 toks/s, output: 0.00 toks/s]Processed prompts:   1%|          | 1/128 [00:00<00:45,  2.77it/s, est. speed input: 324.40 toks/s, output: 61.00 toks/s]Processed prompts:   3%|▎         | 4/128 [00:00<00:14,  8.50it/s, est. speed input: 990.11 toks/s, output: 193.23 toks/s]Processed prompts:   6%|▋         | 8/128 [00:00<00:07, 15.80it/s, est. speed input: 1665.09 toks/s, output: 408.64 toks/s]Processed prompts:  11%|█         | 14/128 [00:00<00:04, 26.46it/s, est. speed input: 2558.23 toks/s, output: 715.04 toks/s]Processed prompts:  20%|█▉        | 25/128 [00:00<00:02, 43.43it/s, est. speed input: 4000.86 toks/s, output: 1276.74 toks/s]Processed prompts:  27%|██▋       | 34/128 [00:01<00:01, 50.58it/s, est. speed input: 4779.34 toks/s, output: 1675.43 toks/s]Processed prompts:  31%|███▏      | 40/128 [00:01<00:01, 47.77it/s, est. speed input: 4935.33 toks/s, output: 1877.14 toks/s]Processed prompts:  41%|████      | 52/128 [00:01<00:01, 64.99it/s, est. speed input: 5913.34 toks/s, output: 2560.85 toks/s]Processed prompts:  47%|████▋     | 60/128 [00:01<00:01, 54.74it/s, est. speed input: 5956.09 toks/s, output: 2774.70 toks/s]Processed prompts:  52%|█████▏    | 67/128 [00:01<00:01, 54.29it/s, est. speed input: 6092.91 toks/s, output: 3076.34 toks/s]Processed prompts:  57%|█████▋    | 73/128 [00:02<00:01, 29.97it/s, est. speed input: 5146.96 toks/s, output: 2766.09 toks/s]Processed prompts:  66%|██████▌   | 84/128 [00:02<00:01, 41.27it/s, est. speed input: 5678.99 toks/s, output: 3350.41 toks/s]Processed prompts:  72%|███████▏  | 92/128 [00:02<00:00, 45.87it/s, est. speed input: 5915.76 toks/s, output: 3717.97 toks/s]Processed prompts:  77%|███████▋  | 99/128 [00:02<00:00, 40.20it/s, est. speed input: 5793.72 toks/s, output: 3895.22 toks/s]Processed prompts:  82%|████████▏ | 105/128 [00:02<00:00, 42.20it/s, est. speed input: 5895.82 toks/s, output: 4196.39 toks/s]Processed prompts:  87%|████████▋ | 111/128 [00:02<00:00, 35.15it/s, est. speed input: 5731.46 toks/s, output: 4330.59 toks/s]Processed prompts: 100%|██████████| 128/128 [00:02<00:00, 43.57it/s, est. speed input: 6669.06 toks/s, output: 5811.59 toks/s]
{'step': 128, 'eval': {'reward': 0.109375, 'format_reward': 0.515625, 'answer_reward': 0.109375, 'avg_response_tokens': 133.3828125}}
{'step': 129, 'train_loss': 38.65625, 'grad_norm': 302.0}
{'step': 130, 'train_loss': 52.15625, 'grad_norm': 338.0}
{'step': 131, 'train_loss': 27.6875, 'grad_norm': 278.0}
{'step': 132, 'train_loss': 42.03125, 'grad_norm': 314.0}
{'step': 133, 'train_loss': 52.84375, 'grad_norm': 310.0}
{'step': 134, 'train_loss': 66.28125, 'grad_norm': 454.0}
{'step': 135, 'train_loss': 67.875, 'grad_norm': 428.0}
{'step': 136, 'train_loss': 35.46875, 'grad_norm': 290.0}
{'step': 137, 'train_loss': 68.375, 'grad_norm': 434.0}
{'step': 138, 'train_loss': 37.28125, 'grad_norm': 270.0}
{'step': 139, 'train_loss': 46.625, 'grad_norm': 564.0}
{'step': 140, 'train_loss': 63.8125, 'grad_norm': 374.0}
{'step': 141, 'train_loss': 67.625, 'grad_norm': 424.0}
{'step': 142, 'train_loss': 66.0625, 'grad_norm': 382.0}
{'step': 143, 'train_loss': 72.25, 'grad_norm': 406.0}
{'step': 144, 'train_loss': 44.375, 'grad_norm': 348.0}
{'step': 145, 'train_loss': 40.3125, 'grad_norm': 310.0}
{'step': 146, 'train_loss': 52.34375, 'grad_norm': 356.0}
{'step': 147, 'train_loss': 56.625, 'grad_norm': 434.0}
{'step': 148, 'train_loss': 31.625, 'grad_norm': 306.0}
{'step': 149, 'train_loss': 108.125, 'grad_norm': 536.0}
{'step': 150, 'train_loss': 60.4375, 'grad_norm': 396.0}
{'step': 151, 'train_loss': 59.21875, 'grad_norm': 448.0}
{'step': 152, 'train_loss': 58.953125, 'grad_norm': 390.0}
{'step': 153, 'train_loss': 87.78125, 'grad_norm': 412.0}
{'step': 154, 'train_loss': 59.53125, 'grad_norm': 378.0}
{'step': 155, 'train_loss': 42.2734375, 'grad_norm': 310.0}
{'step': 156, 'train_loss': 66.125, 'grad_norm': 494.0}
{'step': 157, 'train_loss': 44.1875, 'grad_norm': 332.0}
