Sliding Window Attention is enabled but not implemented for `sdpa`; unexpected results may be encountered.
INFO 09-17 17:14:25 __init__.py:190] Automatically detected platform cuda.
INFO 09-17 17:14:32 config.py:542] This model supports multiple tasks: {'generate', 'embed', 'score', 'reward', 'classify'}. Defaulting to 'generate'.
INFO 09-17 17:14:32 llm_engine.py:234] Initializing a V0 LLM engine (v0.7.2) with config: model='/workspace/models/Qwen2.5-Math-1.5B', speculative_config=None, tokenizer='/workspace/models/Qwen2.5-Math-1.5B', skip_tokenizer_init=False, tokenizer_mode=auto, revision=None, override_neuron_config=None, tokenizer_revision=None, trust_remote_code=True, dtype=torch.bfloat16, max_seq_len=2560, download_dir=None, load_format=LoadFormat.AUTO, tensor_parallel_size=1, pipeline_parallel_size=1, disable_custom_all_reduce=False, quantization=None, enforce_eager=False, kv_cache_dtype=auto,  device_config=cuda:1, decoding_config=DecodingConfig(guided_decoding_backend='xgrammar'), observability_config=ObservabilityConfig(otlp_traces_endpoint=None, collect_model_forward_time=False, collect_model_execute_time=False), seed=101, served_model_name=/workspace/models/Qwen2.5-Math-1.5B, num_scheduler_steps=1, multi_step_stream_outputs=True, enable_prefix_caching=True, chunked_prefill_enabled=False, use_async_output_proc=True, disable_mm_preprocessor_cache=False, mm_processor_kwargs=None, pooler_config=None, compilation_config={"splitting_ops":[],"compile_sizes":[],"cudagraph_capture_sizes":[256,248,240,232,224,216,208,200,192,184,176,168,160,152,144,136,128,120,112,104,96,88,80,72,64,56,48,40,32,24,16,8,4,2,1],"max_capture_size":256}, use_cached_outputs=False, 
INFO 09-17 17:14:33 cuda.py:230] Using Flash Attention backend.
INFO 09-17 17:14:38 model_runner.py:1110] Starting to load model /workspace/models/Qwen2.5-Math-1.5B...
Loading safetensors checkpoint shards:   0% Completed | 0/1 [00:00<?, ?it/s]
Loading safetensors checkpoint shards: 100% Completed | 1/1 [00:00<00:00,  2.76it/s]
Loading safetensors checkpoint shards: 100% Completed | 1/1 [00:00<00:00,  2.75it/s]

INFO 09-17 17:14:39 model_runner.py:1115] Loading model weights took 0.0000 GB
INFO 09-17 17:14:40 worker.py:267] Memory profiling takes 0.47 seconds
INFO 09-17 17:14:40 worker.py:267] the current vLLM instance can use total_gpu_memory (23.64GiB) x gpu_memory_utilization (0.45) = 10.64GiB
INFO 09-17 17:14:40 worker.py:267] model weights take 0.00GiB; non_torch_memory takes 0.00GiB; PyTorch activation peak memory takes 0.00GiB; the rest of the memory reserved for KV Cache is 10.64GiB.
INFO 09-17 17:14:40 executor_base.py:110] # CUDA blocks: 24902, # CPU blocks: 9362
INFO 09-17 17:14:40 executor_base.py:115] Maximum concurrency for 2560 tokens per request: 155.64x
INFO 09-17 17:14:43 model_runner.py:1434] Capturing cudagraphs for decoding. This may lead to unexpected consequences if the model is not static. To run the model in eager mode, set 'enforce_eager=True' or use '--enforce-eager' in the CLI. If out-of-memory error occurs during cudagraph capture, consider decreasing `gpu_memory_utilization` or switching to eager mode. You can also reduce the `max_num_seqs` as needed to decrease memory usage.
{'step': 6, 'train_loss': 44.65625, 'grad_norm': 334.0}
{'step': 7, 'train_loss': 59.75, 'grad_norm': 412.0}
{'step': 8, 'train_loss': 45.125, 'grad_norm': 308.0}
{'step': 9, 'train_loss': 59.828125, 'grad_norm': 456.0}
{'step': 10, 'train_loss': 46.0625, 'grad_norm': 334.0}
{'step': 11, 'train_loss': 46.5, 'grad_norm': 332.0}
{'step': 12, 'train_loss': 43.3125, 'grad_norm': 300.0}
{'step': 13, 'train_loss': 60.0625, 'grad_norm': 368.0}
{'step': 14, 'train_loss': 39.59375, 'grad_norm': 284.0}
{'step': 15, 'train_loss': 50.625, 'grad_norm': 336.0}
{'step': 16, 'train_loss': 35.6875, 'grad_norm': 348.0}
{'step': 17, 'train_loss': 56.6875, 'grad_norm': 414.0}
{'step': 18, 'train_loss': 52.71875, 'grad_norm': 334.0}
{'step': 19, 'train_loss': 34.625, 'grad_norm': 286.0}
{'step': 20, 'train_loss': 90.6875, 'grad_norm': 472.0}
{'step': 21, 'train_loss': 42.390625, 'grad_norm': 304.0}
{'step': 22, 'train_loss': 34.96875, 'grad_norm': 284.0}
{'step': 23, 'train_loss': 34.875, 'grad_norm': 318.0}
{'step': 24, 'train_loss': 26.03125, 'grad_norm': 282.0}
{'step': 25, 'train_loss': 50.84375, 'grad_norm': 408.0}
{'step': 26, 'train_loss': 33.609375, 'grad_norm': 322.0}
{'step': 27, 'train_loss': 66.0625, 'grad_norm': 414.0}
{'step': 28, 'train_loss': 21.640625, 'grad_norm': 249.0}
{'step': 29, 'train_loss': 29.40625, 'grad_norm': 302.0}
{'step': 30, 'train_loss': 52.84375, 'grad_norm': 348.0}
{'step': 31, 'train_loss': 44.15625, 'grad_norm': 328.0}
{'step': 32, 'train_loss': 41.9375, 'grad_norm': 332.0}
{'step': 33, 'train_loss': 56.5, 'grad_norm': 408.0}
{'step': 34, 'train_loss': 42.09375, 'grad_norm': 328.0}
{'step': 35, 'train_loss': 47.125, 'grad_norm': 352.0}
{'step': 36, 'train_loss': 27.375, 'grad_norm': 304.0}
{'step': 37, 'train_loss': 59.5, 'grad_norm': 434.0}
{'step': 38, 'train_loss': 58.296875, 'grad_norm': 440.0}
{'step': 39, 'train_loss': 40.03125, 'grad_norm': 338.0}
{'step': 40, 'train_loss': 48.3125, 'grad_norm': 334.0}
{'step': 41, 'train_loss': 76.25, 'grad_norm': 456.0}
{'step': 42, 'train_loss': 18.03125, 'grad_norm': 248.0}
{'step': 43, 'train_loss': 37.0625, 'grad_norm': 308.0}
{'step': 44, 'train_loss': 73.6875, 'grad_norm': 524.0}
{'step': 45, 'train_loss': 31.03125, 'grad_norm': 314.0}
{'step': 46, 'train_loss': 26.375, 'grad_norm': 262.0}
{'step': 47, 'train_loss': 39.40625, 'grad_norm': 342.0}
{'step': 48, 'train_loss': 32.0, 'grad_norm': 336.0}
{'step': 49, 'train_loss': 52.6875, 'grad_norm': 392.0}
{'step': 50, 'train_loss': 29.421875, 'grad_norm': 314.0}
{'step': 51, 'train_loss': 60.65625, 'grad_norm': 388.0}
{'step': 52, 'train_loss': 58.984375, 'grad_norm': 370.0}
{'step': 53, 'train_loss': 23.375, 'grad_norm': 358.0}
{'step': 54, 'train_loss': 42.234375, 'grad_norm': 352.0}
{'step': 55, 'train_loss': 60.40625, 'grad_norm': 410.0}
{'step': 56, 'train_loss': 51.9375, 'grad_norm': 422.0}
{'step': 57, 'train_loss': 33.6875, 'grad_norm': 388.0}
{'step': 58, 'train_loss': 26.734375, 'grad_norm': 342.0}
{'step': 59, 'train_loss': 37.65625, 'grad_norm': 410.0}
{'step': 60, 'train_loss': 40.90625, 'grad_norm': 372.0}
{'step': 61, 'train_loss': 42.984375, 'grad_norm': 360.0}
{'step': 62, 'train_loss': 25.015625, 'grad_norm': 346.0}
{'step': 63, 'train_loss': 23.9375, 'grad_norm': 352.0}
{'step': 64, 'train_loss': 53.4375, 'grad_norm': 460.0}
{'step': 65, 'train_loss': 36.3125, 'grad_norm': 376.0}
{'step': 66, 'train_loss': 31.40625, 'grad_norm': 326.0}
{'step': 67, 'train_loss': 38.75, 'grad_norm': 324.0}
{'step': 68, 'train_loss': 24.4609375, 'grad_norm': 255.0}
{'step': 69, 'train_loss': 26.53125, 'grad_norm': 308.0}
{'step': 70, 'train_loss': 35.0625, 'grad_norm': 328.0}
{'step': 71, 'train_loss': 42.53125, 'grad_norm': 430.0}
{'step': 72, 'train_loss': 27.0546875, 'grad_norm': 284.0}
{'step': 73, 'train_loss': 47.75, 'grad_norm': 366.0}
{'step': 74, 'train_loss': 39.8125, 'grad_norm': 372.0}
{'step': 75, 'train_loss': 24.34375, 'grad_norm': 280.0}
{'step': 76, 'train_loss': 30.34375, 'grad_norm': 304.0}
{'step': 77, 'train_loss': 25.859375, 'grad_norm': 308.0}
{'step': 78, 'train_loss': 33.78125, 'grad_norm': 336.0}
{'step': 79, 'train_loss': 64.65625, 'grad_norm': 528.0}
{'step': 80, 'train_loss': 28.546875, 'grad_norm': 290.0}
{'step': 81, 'train_loss': 40.5625, 'grad_norm': 398.0}
{'step': 82, 'train_loss': 30.09375, 'grad_norm': 366.0}
{'step': 83, 'train_loss': 28.046875, 'grad_norm': 276.0}
{'step': 84, 'train_loss': 42.5, 'grad_norm': 326.0}
{'step': 85, 'train_loss': 35.578125, 'grad_norm': 330.0}
{'step': 86, 'train_loss': 26.328125, 'grad_norm': 300.0}
{'step': 87, 'train_loss': 40.9375, 'grad_norm': 328.0}
{'step': 88, 'train_loss': 65.78125, 'grad_norm': 434.0}
Processed prompts:   0%|          | 0/256 [00:00<?, ?it/s, est. speed input: 0.00 toks/s, output: 0.00 toks/s]Processed prompts:   0%|          | 1/256 [00:00<03:12,  1.33it/s, est. speed input: 1154.23 toks/s, output: 33.13 toks/s]Processed prompts:   1%|          | 2/256 [00:00<01:46,  2.38it/s, est. speed input: 1064.71 toks/s, output: 60.63 toks/s]Processed prompts:   2%|▏         | 5/256 [00:01<00:39,  6.38it/s, est. speed input: 1236.32 toks/s, output: 147.70 toks/s]Processed prompts:   4%|▎         | 9/256 [00:01<00:20, 12.32it/s, est. speed input: 1855.54 toks/s, output: 267.45 toks/s]Processed prompts:   5%|▌         | 14/256 [00:01<00:12, 19.81it/s, est. speed input: 2470.17 toks/s, output: 416.55 toks/s]Processed prompts:   7%|▋         | 18/256 [00:01<00:10, 22.91it/s, est. speed input: 3025.62 toks/s, output: 512.18 toks/s]Processed prompts:   9%|▉         | 23/256 [00:01<00:07, 29.15it/s, est. speed input: 3290.48 toks/s, output: 653.00 toks/s]Processed prompts:  12%|█▏        | 31/256 [00:01<00:05, 39.39it/s, est. speed input: 3701.98 toks/s, output: 881.85 toks/s]Processed prompts:  18%|█▊        | 45/256 [00:01<00:03, 61.48it/s, est. speed input: 4496.53 toks/s, output: 1314.88 toks/s]Processed prompts:  20%|██        | 52/256 [00:01<00:03, 57.90it/s, est. speed input: 4652.03 toks/s, output: 1468.51 toks/s]Processed prompts:  23%|██▎       | 59/256 [00:02<00:03, 58.83it/s, est. speed input: 4884.02 toks/s, output: 1642.63 toks/s]Processed prompts:  27%|██▋       | 68/256 [00:02<00:02, 65.10it/s, est. speed input: 5156.61 toks/s, output: 1891.35 toks/s]Processed prompts:  32%|███▏      | 82/256 [00:02<00:02, 84.14it/s, est. speed input: 5755.35 toks/s, output: 2325.68 toks/s]Processed prompts:  39%|███▊      | 99/256 [00:02<00:01, 98.54it/s, est. speed input: 6361.00 toks/s, output: 2830.60 toks/s]Processed prompts:  43%|████▎     | 111/256 [00:02<00:01, 101.66it/s, est. speed input: 6683.03 toks/s, output: 3169.23 toks/s]Processed prompts:  49%|████▉     | 125/256 [00:02<00:01, 111.07it/s, est. speed input: 7152.77 toks/s, output: 3595.50 toks/s]Processed prompts:  55%|█████▍    | 140/256 [00:02<00:00, 118.84it/s, est. speed input: 7697.37 toks/s, output: 4052.09 toks/s]Processed prompts:  60%|█████▉    | 153/256 [00:02<00:01, 101.03it/s, est. speed input: 8092.89 toks/s, output: 4343.72 toks/s]Processed prompts:  64%|██████▍   | 164/256 [00:02<00:00, 98.01it/s, est. speed input: 8379.56 toks/s, output: 4640.03 toks/s] Processed prompts:  71%|███████   | 181/256 [00:03<00:00, 113.74it/s, est. speed input: 9053.71 toks/s, output: 5231.81 toks/s]Processed prompts:  77%|███████▋  | 197/256 [00:03<00:00, 123.57it/s, est. speed input: 9868.52 toks/s, output: 5792.34 toks/s]Processed prompts:  82%|████████▏ | 210/256 [00:03<00:00, 123.87it/s, est. speed input: 10523.08 toks/s, output: 6233.16 toks/s]Processed prompts:  87%|████████▋ | 223/256 [00:03<00:00, 108.53it/s, est. speed input: 10530.43 toks/s, output: 6598.66 toks/s]Processed prompts:  92%|█████████▏| 235/256 [00:03<00:00, 71.27it/s, est. speed input: 10133.66 toks/s, output: 6694.05 toks/s] Processed prompts:  96%|█████████▌| 245/256 [00:04<00:00, 34.48it/s, est. speed input: 8825.65 toks/s, output: 6237.43 toks/s] Processed prompts:  98%|█████████▊| 252/256 [00:08<00:00,  7.61it/s, est. speed input: 4918.31 toks/s, output: 3894.11 toks/s]Processed prompts: 100%|██████████| 256/256 [00:08<00:00, 29.85it/s, est. speed input: 4907.53 toks/s, output: 4288.75 toks/s]
{'step': 88, 'eval': {'reward': 0.3828125, 'format_reward': 0.8359375, 'answer_reward': 0.3828125, 'avg_response_tokens': 143.68359375}}
{'step': 89, 'train_loss': 23.46875, 'grad_norm': 272.0}
{'step': 90, 'train_loss': 26.6875, 'grad_norm': 316.0}
{'step': 91, 'train_loss': 30.9375, 'grad_norm': 320.0}
{'step': 92, 'train_loss': 30.65625, 'grad_norm': 368.0}
{'step': 93, 'train_loss': 37.25, 'grad_norm': 396.0}
